	sourceUrl	sourceName	sourceDate	hasAnswer	targetLocation	language	dateScraped	ID	question	answer
903	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.025289	True	DE	de	1587072207.784055	Bundesministerium für Wirtschaft und Energie|||6255640147133991944	Finden im Zusammenhang mit dem Coronavirus besondere (Handels-)Beschränkungen Anwendung?	"Die Europäische Kommission hat am 15. März 2020 die Durchführungsverordnung (EU) 2020/402 über Ausfuhren medizinischer Schutzausrüstung in Drittstaaten erlassen (ergänzt durch Durchführungsverordnung (EU) 2020/402). Damit werden – wegen der Engpasssituation in Europa – bestimmte Ausfuhren aus dem Binnenmarkt in Drittstaaten unter einen Genehmigungsvorbehalt gestellt. Nach dem Inkrafttreten der Verordnung hat BMWi die nationalen Ausfuhrbeschränkung vom 4. März 2020, die am 12. März 2020 überarbeitet wurde, aufgehoben. 
Aufgrund der geänderten Rechtslage sind Lieferungen aus Deutschland in andere EU-Mitgliedstaaten sowie EFTA-Staaten nun ohne Genehmigung möglich. Für Ausfuhren in Drittstaaten sieht die oben genannte Verordnung ein Genehmigungsverfahren vor. Die für Genehmigungen zuständige Behörde in Deutschland ist das Bundesamt für Wirtschaft und Ausfuhrkontrolle (BAFA). 
Nähere Informationen finden Sie auf der BAFA-Homepage. Das BAFA hat zudem eine Telefon-Hotline (06196 908-1444) im Zusammenhang mit dem Genehmigungsverfahren für EU-Exporte von medizinischer Schutzausrüstung eingerichtet. Schriftliche Rückfragen können an die E-Mailadresse: schutzausruestung@bafa.bund.de gerichtet werden."
904	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.025561	True	DE	de	1587072207.7849689	Bundesministerium für Wirtschaft und Energie|||8532088117788300726	Was umfassen die Leitlinien gegen Ausbreitung des Coronavirus – und ist mein Unternehmen davon betroffen?	"(Stand: 22. März 2020)
Bund und Länder haben Leitlinien zur weiteren Beschränkung von sozialen Kontakten im öffentlichen Bereich beschlossen. So sollen unter anderem Einzelhandel-Verkaufsstellen, Theater, Museen und Sporteinrichtungen vorerst geschlossen werden. Der Lebensmittelhandel, Apotheken, Tankstellen und weitere Einrichtungen werden nicht eingeschränkt. Die Leitlinien wurden am 22. März erweitert und umfassen neun zentrale Punkte zur Eindämmung der Ausbreitung von COVID-19:
I. Die Bürgerinnen und Bürger werden angehalten, die Kontakte zu anderen Menschen außerhalb der Angehörigen des eigenen Hausstands auf ein absolut nötiges Minimum zu reduzieren.II. In der Öffentlichkeit ist, wo immer möglich, zu anderen als den unter I. genannten Personen ein Mindestabstand von mindestens 1,5 m einzuhalten.III. Der Aufenthalt im öffentlichen Raum ist nur alleine, mit einer weiteren nicht im Haushalt lebenden Person oder im Kreis der Angehörigen des eigenen Hausstands gestattet.IV. Der Weg zur Arbeit, zur Notbetreuung, Einkäufe, Arztbesuche, Teilnahme an Sitzungen, erforderlichen Terminen und Prüfungen, Hilfe für andere oder individueller Sport und Bewegung an der frischen Luft sowie andere notwendige Tätigkeiten bleiben selbstverständlich weiter möglich.V. Gruppen feiernder Menschen auf öffentlichen Plätzen, in Wohnungen sowie privaten Einrichtungen sind angesichts der ernsten Lage in unserem Land inakzeptabel. Verstöße gegen die Kontakt-Beschränkungen sollen von den Ordnungsbehörden und der Polizei überwacht und bei Zuwiderhandlungen sanktioniert werden.VI. Gastronomiebetriebe werden geschlossen. Davon ausgenommen ist die Lieferung und Abholung mitnahmefähiger Speisen für den Verzehr zu Hause.VII. Dienstleistungsbetriebe im Bereich der Körperpflege wie Friseure, Kosmetikstudios, Massagepraxen, Tattoo-Studios und ähnliche Betriebe werden geschlossen, weil in diesem Bereich eine körperliche Nähe unabdingbar ist. Medizinisch notwendige Behandlungen bleiben weiter möglich.VIII. In allen Betrieben und insbesondere solchen mit Publikumsverkehr ist es wichtig, die Hygienevorschriften einzuhalten und wirksame Schutzmaßnahmen für Mitarbeiter und Besucher umzusetzen.IX. Diese Maßnahmen sollen eine Geltungsdauer von mindestens zwei Wochen haben.
Bund und Länder werden bei der Umsetzung dieser Einschränkungen sowie der Beurteilung ihrer Wirksamkeit eng zusammenarbeiten. Weitergehende Regelungen aufgrund von regionalen Besonderheiten oder epidemiologischen Lagen in den Ländern oder Landkreisen bleiben möglich.
Wie die Leitlinien im Einzelnen und ganz konkret umgesetzt werden, ist Sache der Bundesländer."
905	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.025832	True	DE	de	1587072207.785982	Bundesministerium für Wirtschaft und Energie|||1949728314085076312	Welche wirtschaftlichen Auswirkungen hat die Corona-Pandemie auf Auslandsmärkten?	"(Stand: 07. April 2020)
Durch die weltweite Ausbreitung des neuartigen Coronavirus kommen das öffentliche und wirtschaftliche Leben in immer mehr Ländern zum Erliegen. In einem umfangreichen Themenspecial beleuchtet die Germany Trade & Invest (GTAI) die wirtschaftlichen Auswirkungen weltweit."
906	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.0261068	True	DE	de	1587072207.7883039	Bundesministerium für Wirtschaft und Energie|||-8217038428146393559	Zollverfahren: Informationen und Ansprechpartner im Zusammenhang mit eiligen Ein- oder Ausfuhren von Waren	"(01. April 2020)
Zur Zeit gibt es viele Fragen zu Zollverfahren im Zusammenhang mit eiligen Ein- oder Ausfuhren von Waren, die zum Beispiel zur Bekämpfung der Corona-Pandemie dringend benötigt werden.
1. Informationsangebot
Dazu stellen die dem Bundesministerium der Finanzen (BMF) unterstehenden Zollbehörden ein umfassendes, öffentlich zugängliches Informationsangebot zur Verfügung.
2. Ansprechpartner
Ansprechpartner und Kontaktdaten beim Zoll finden Sie hier.
Bei Fragen zu einem laufenden Antragsverfahren zur Bewilligung von Verfahrenserleichterungen, zu Ihrer Zollabfertigung oder anderen eingeleiteten Verfahren wenden Sie sich an Ihr örtlich zuständiges Hauptzollamt oder an das abfertigende Zollamt. 
Die zuständigen Hauptzollämter oder Zollämter beantworten ebenfalls Anfragen von Personen, die Beteiligte in zollrechtlichen Verfahren vertreten (zum Beispiel Steuerberater, Rechtsanwälte und andere gewerbliche Vertreter).
In Ergänzung zu den örtlich zuständigen Hauptzollämtern (HZA) beziehungsweise der Zollstelle an dem Einfuhr-Flughafen/Hafen hat die Generalzolldirektion (GZD) für die Bewältigung der Folgen der Corona-Pandemie die Kontaktgruppe Corona eingerichtet, um im Sinne einer Gesamtsteuerung und Koordinierung den Informationsfluss im Zusammenhang mit der Ausbreitung des Corona-Virus (COVID 19) zu konzentrieren. 
Für übergeordnete Fragen von Unternehmen und anderen Wirtschaftsbeteiligten ist die Kontaktgruppe unter folgender Mailadresse zu erreichen, um eine schnelle und koordinierte Bearbeitung der Anfragen sicherzustellen: Kontaktgruppe-Corona.gzd@zoll.bund.de."
907	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.0264	True	DE	de	1587072207.7897651	Bundesministerium für Wirtschaft und Energie|||-736010402710889953	Medizinprodukte und Schutzausrüstung: Europäische Normen werden kostenlos zur Verfügung gestellt	"(Stand: 01. April 2020)
Mit einer Initiative in Absprache mit der Europäischen Kommission haben die europäischen Normungsorganisationen CEN und CENELEC mit ihren Mitgliedern entschieden, den Kampf gegen das Corona-Virus zu unterstützen. Mit dem Einverständnis aller Mitglieder – darunter auch dem Deutschen Institut für Normung e.V. DIN – werden eine Reihe von Europäischen Normen für Medizinprodukte und persönliche Schutzausrüstung kostenlos bis auf Weiteres in ihrer aktuellen Version zur Verfügung gestellt, um damit die Bekämpfung der COVID-19-Pandemie zu unterstützen. Darüber hinaus wird auch die internationale Normungsorganisation ISO relevante Standards für medizinische Ausrüstung zur Verfügung stellen.
Die Normen richten sich rein an professionelle Anwender. Die komplette Liste aller kostenlosen Normen finden Sie auf der Internetseite des Deutschen Instituts für Normung e.V. DIN. Interessierte Unternehmen und Organisationen können sie im Webshop des Beuth Verlags unter www.beuth.de/go/kostenlose-normen herunterladen.
Das BMWi begrüßt die Initiative, die für viele Unternehmen ein Anstoß sein kann, ihre Geschäftsmodelle und Produktlinien umzustellen, damit kurzfristig in der Krise sichere und qualitativ hochwertige Schutzausrüstung hergestellt und so auch Arbeitsplätze erhalten werden können. Dabei sind Normen ausgesprochen wichtig, um die Sicherheit von medizinischen Produkten und persönlicher Schutzausrüstung zu gewährleisten und den herstellenden Betrieben eine Handreichung für die Herstellung zu geben. Gerade auch kleinen und mittleren Betrieben kann so geholfen werden, in der Krise schneller reagieren und dringend benötigte Schutzausrüstung kurzfristig herstellen zu können, um dem zunehmenden Mangel an Schutzmasken, -handschuhen und Schutzkleidung hierzulande wie europaweit zu begegnen."
908	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.026676	True	DE	de	1587072207.7907782	Bundesministerium für Wirtschaft und Energie|||591716719894453855	Gesundheitswirtschaft: Orientierung und Unterstützungsangebote	"(Stand: 03. April 2020)
Die deutsche Gesundheitswirtschaft ist in besonderem Maße von der derzeitigen Corona-Krise betroffen. Auf der Sonderseite der Germany Trade and Invest (GTAI) finden Unternehmen praktische Informationen und  konkrete Unterstützungsangebote."
909	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.02695	True	DE	de	1587072207.792483	Bundesministerium für Wirtschaft und Energie|||-295518886543925292	Energiewirtschaft: Maßnahmen zur Unterstützung von Unternehmen	"(Stand: 23. März 2020)
In den vergangenen Tagen haben das Bundeswirtschaftsministerium vermehrt Anfragen zu verschiedenen energiewirtschaftlichen Themen im Zusammenhang mit COVID-19 erreicht. Es geht dabei unter anderem um die Frage, was passiert, wenn ein geplantes und bereits bezuschlagtes EEG-Projekt wegen COVID-19 nicht innerhalb der vorgegebenen Realisierungsfrist errichtet werden kann, etwa wegen Lieferengpässen bei Material oder fehlenden Fachkräften. Hier hat das BMWi gemeinsam mit der Bundesnetzagentur (BNetzA) eine unbürokratische Lösung gefunden. So wird zum Beispiel bei Windenergieanlagen an Land und Biomasseanlagen eine Verlängerung der Realisierungsfrist auf formlosen Antrag von der BNetzA gewährt. Die Anträge können per E-Mail gestellt werden, in ihnen sind die Gründe mitzuteilen, die zu einer Verzögerung des Projekts geführt haben. Auch Pönalen sollen hier nicht erhoben werden. Details können Sie dem beigefügten Überblick der BNetzA (PDF, 420 KB) entnehmen.
Ein weiteres Thema ist die Beantragung der Besonderen Ausgleichsregelung (BesAR) für die EEG-Umlage. Wollen Unternehmen im Jahr 2021 die BesAR, also eine Ermäßigung der EEG-Umlage in Anspruch nehmen, müssen sie dies bis zum 30.6.2020 beantragen. Es handelt sich hier um eine materielle Ausschlussfrist. Wird die Frist verpasst, kann die EEG-Umlage nicht ermäßigt werden. An das BMWi wurden Bedenken herangetragen, dass Unternehmen aufgrund von COVID-19 möglicherweise die Antragsfrist verpassen könnten. Gemeinsam mit dem Bundesamt für Wirtschaft und Ausfuhrkontrolle (BAFA) hat das BMWi daher entschieden, sich nicht auf den Fristablauf zu berufen, wenn bedingt durch COVID-19 die Antragsfrist verpasst wird. Mehr dazu hier."
910	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.027222	True	DE	de	1587072207.793694	Bundesministerium für Wirtschaft und Energie|||8895690059209996016	Corona-Navigator: Orientierung für die Tourismuswirtschaft	"(Stand: 23. März 2020)
Die deutsche Tourismus-Wirtschaft benötigt in der Corona-Krise Transparenz und einen schnellen Zugang zu relevanten Informationen aus Deutschland und aller Welt. Das Info-Portal Corona-Navigator.de bietet aktuelle Nachrichten, Fakten und Handlungsempfehlungen für die Tourismusbranche. Den hierfür nötigen Relevanz-Check und die eigene Einordnung von Nachrichten übernimmt das Kompetenzzentrum Tourismus des Bundes. Ergänzt wird das Angebot durch das Stimmungsbarometer Tourismus, das täglich die Geschäftserwartungen im Tourismus abfragt.
Das neue Informationsangebot ist eine wichtige Ergänzung der Medien-Angebote, die auf Corona-Navigator.de ebenfalls gebündelt werden. Das Informations-Angebot wird permanent aktualisiert und weiter ausgebaut. Das Portal ist für die Nutzung von Smartphones optimiert. Viele Inhalte sind frei per RSS-Feed exportierbar."
911	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.0275788	True	DE	de	1587072207.7953641	Bundesministerium für Wirtschaft und Energie|||7254124003647057242	IT-Sicherheit: Was muss mein Unternehmen jetzt beachten?	"(Stand: 23. März 2020)
Das Bundesamt für Sicherheit weist aktuell darauf hin, dass mit der Corona-Pandemie Auswirkungen auf die IT-Sicherheit zu erwarten sind, denn auch Cyberkriminelle nutzen jetzt verstärkt die Gelegenheit, mit Hilfe der derzeitigen Pandemie, ihre Schadsoftware in Form von Fake-News, Spam-Mails mit betrügerischen Anhängen oder virenbehafteten Links in gezielte Angriffe umzusetzen, um Netzwerkinfrastrukturen erheblich zu schädigen. Damit wird es mithilfe des Coronavirus möglich, die individuelle Emotionslage von einzelnen Nutzerinnen und Nutzer für kriminelle Vorgehensweisen im Cyberbereich auszunutzen.
Eine Pandemie zeigt damit erstmals Auswirkungen auch auf die IT-Sicherheit. Falschmeldungen, die vorwiegend durch soziale Netzwerke veröffentlicht werden, verbreiten sich zudem in den letzten Tagen massiv. Das einzige Ziel dieser Falschmeldungen ist es jedoch, Panik zu verbreiten und entsprechend Nutzerinnen und Nutzer bewusst mit Falschinformationen zu versorgen und Ängste zu schüren.
Was Unternehmen jetzt beachten müssen, steht hier."
912	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.027874	True	DE	de	1587072207.799231	Bundesministerium für Wirtschaft und Energie|||-4391949865741893804	Was passiert mit den Exportkreditgarantien des Bundes bei Exporten in Coronavirus-Risikogebiete?	"(Stand: 30. März 2020)
Übernimmt der Bund aktuell weiterhin Exportkreditgarantien (sogenannte Hermesdeckungen) für Exporte in Coronavirus-Risikogebiete?

Ja. Ansprechpartner für konkrete Fragen zu Deckungsmöglichkeiten sind die Mandatare des Bundes von der Euler Hermes AG.Was bedeutet das Maßnahmenpaket der Bundesregierung für die Exportkreditgarantien des Bundes? 
Das am 13. März 2020 von den beiden Bundesministern Scholz und Altmaier vorgestellte Maßnahmenpaket ist ein umfassendes Hilfsprogramm und soll dazu beitragen, Beschäftigte und Unternehmen vor den negativen wirtschaftlichen Auswirkungen des Corona-Virus zu schützen. Das Maßnahmenpaket umfasst eine Reihe von Finanzierungs- und Absicherungsinstrumenten, einschließlich der Exportkreditgarantien des Bundes. Sie stehen in der aktuellen Krise auch weiterhin zur Absicherung von Exportgeschäften und -finanzierungen zur Verfügung. Die Exportkreditgarantien, die Exporteure und Banken gegen wirtschaftlich und politisch bedingte Forderungsausfälle absichern, werden auf Grundlage einer umfangreichen haushaltsrechtlichen Ermächtigung übernommen. Für den Fall, dass ein zusätzlicher Bedarf an Exportdeckungen besteht, kann der Bund die Ermächtigung sehr schnell ausweiten. Somit stehen auch im Bereich der Exportkreditgarantien des Bundes ausreichend Mittel zur Verfügung, um Exporteure und Banken in dieser schwierigen Zeit wirkungsvoll zu schützen.

Können auch Exporte in die EU und in OECD-Staaten mit Exportkreditgarantien abgesichert werden?

Ja, ab sofort können Exportgeschäfte zu kurzfristigen Zahlungsbedingungen (bis 24 Monate) auch innerhalb der EU und in bestimmten OECD-Ländern mit staatlichen Exportkreditgarantien des Bundes abgesichert werden. Damit können insbesondere mögliche Engpässe im privaten Exportkreditversicherungsmarkt aufgefangen werden.

Begünstigte Länder sind neben der EU auch Australien, Island, Japan, Kanada, Neuseeland, Norwegen, Schweiz, USA und das Vereinigte Königreich. Die erweiterten Deckungsmöglichkeiten sind zunächst bis zum 31. Dezember 2020 befristet.

Ermöglicht wird dies durch einen Beschluss der Europäischen Kommission vom 27.03.2020, die Bestimmungen der sogenannten Kurzfristmitteilung zu ändern. Damit wird die Liste der marktfähigen Risiken, also der Länder, für die normalerweise keine Absicherung durch staatliche Exportkreditgarantien zulässig ist, vorübergehend gestrichen. Die Kommission hat damit schnell und flexibel auf die Bitten mehrerer Mitgliedstaaten, darunter auch Deutschland, reagiert. Sie hat den Mitgliedstaaten die Möglichkeit eröffnet, zeitnah und entschlossen zu reagieren, sollten sich private Exportkreditversicherer als Reaktion auf die Corona-Pandemie zurückziehen.

Einzelheiten zu den erweiterten Deckungsmöglichkeiten für das Kurzfristgeschäft finden sich auf den Internetseiten des Mandatars des Bundes.Wie können mir Exportkreditgarantien in der jetzigen Zeit überhaupt helfen? 
Die Exportkreditgarantien des Bundes sind für exportorientierte Unternehmen ein wichtiges Element der Risikosteuerung. Aktuell haben sie für Exporteure jedoch eine noch größere Bedeutung, weil auch langjährige und solvente Kunden in Zeiten der Corona-Krise plötzlich und unverschuldet in Zahlungsschwierigkeiten geraten können. Der Bund bietet Ihnen mit seinen Exportkreditgarantien einen weitreichenden Schutz. Das Risiko eines Zahlungsausfalls geht zu einem großen Teil auf den Bund über. In der Praxis bedeutet das grundsätzlich: Ist der jeweilige Kunde weiterhin zur Zahlung verpflichtet und kann nicht zahlen, springt der Bund ein. Ob ein Auslandskunde trotz der Corona-Krise noch zur Zahlung verpflichtet ist, hängt maßgeblich von den exportvertraglichen Vereinbarungen ab. Kann der Kunde aufgrund einer in den Exportvertrag aufgenommenen Force Majeure-Klausel zum Beispiel kündigen, wird er auch nicht mehr zur Zahlung verpflichtet sein.
Daher ist zu empfehlen, Exportverträge zu überprüfen:
Wie sind die Risiken beim Eintritt unvorhergesehener Ereignisse während der Vertragserfüllung verteilt?Bestehen Kündigungsrechte?Trägt das Unternehmen das Beschaffungsrisiko, wenn Unterlieferanten infolge unvorhergesehener Umstände die Zulieferungen nicht rechtzeitig vornehmen können? Oder hat das Unternehmen selbst das Recht zur Vertragskündigung, um die Ziehung von Vertragsgarantien zu verhindern?

Gegen das Risiko, dass trotz einer eigenen Kündigung die Vertragsgarantien gezogen werden, kann eine Vertragsgarantiedeckung beim Bund absichern.
Gibt es Auswirkungen auf bestehende Deckungen für Lieferungen und Leistungen in Coronavirus-Risikogebiete?
Das Coronavirus führt nicht dazu, dass ein bestehender Deckungsschutz entfällt oder eingeschränkt wird. Eine Entschädigungsfähigkeit unter einer Hermesdeckung hängt unter anderem von dem Deckungsprodukt und der Einhaltung der Entschädigungsvoraussetzungen ab. 
Wann und in welchem Umfang sind Schäden aufgrund des Coronavirus unter den Hermesdeckungen abgesichert?
Schäden können sowohl in der Herstellungsphase entstehen als auch den Ausfall einer Forderung nach Lieferung umfassen. Für beide Konstellationen bietet der Bund Deckungsschutz an: eine Fabrikationsrisikodeckung für Schäden in der Herstellungsphase und eine Lieferantenkreditdeckung für einen möglichen Forderungsausfall (Forderungsdeckung).
Was ist unter einer Fabrikationsrisikodeckung versichert?
Die Fabrikationsrisikodeckung bietet primär Schutz vor den finanziellen Folgen eines Produktionsabbruchs. Ist es infolge eines von der Fabrikationsrisikodeckung abgesicherten Risikos unmöglich oder zumindest unzumutbar, die Fertigung fortzusetzen beziehungsweise gefertigte Waren zu versenden, sind die entstandenen Selbstkosten grundsätzlich entschädigungsfähig. Das kann zum Beispiel der Fall sein, wenn wegen Auswirkungen des Coronavirus nicht mehr damit gerechnet werden kann, dass sich der Auslandskunde weiterhin vertragstreu verhalten wird. Bei einer bestehenden Fabrikationsrisikodeckung ist es wichtig, den Mandataren des Bundes von der Euler Hermes AG erforderlich werdende Liefer- und Leistungszeitverschiebungen umgehend mitzueilen. Verschiebungen bedürfen der Zustimmung des Bundes.
Was ist unter einer Forderungsdeckung versichert?
Die Forderungsdeckung bietet Schutz davor, dass ein Auslandskunde eine Forderung nicht bezahlt, obwohl er dazu verpflichtet ist. Voraussetzung hierfür ist aber, dass die Forderung auch tatsächlich besteht: Schäden aufgrund des Coronavirus können eventuell einen Fall höherer Gewalt darstellen und damit die Forderung entfallen lassen. 
Bei einer bestehenden Forderungsdeckung müssen den Mandataren des Bundes von der Euler Hermes AG Liefer- sowie Leistungszeitverschiebungen und selbstverständlich auch Zahlungsverzüge umgehend mitgeteilt werden. Liefer- und Leistungszeitverschiebungen bedürfen der Zustimmung des Bundes. Falls zur Sicherstellung einer Lieferverpflichtung Zulieferungen bei einem anderen Lieferanten bezogen werden sollen, muss bei ausländischen Zulieferungen vorher die Zustimmung des Bundes eingeholt werden (Verschiebung in den Auslandsanteilen). 
Ich habe nähere Fragen zu meiner Exportkreditgarantie und zu Deckungsmöglichkeiten. An wen kann ich mich wenden?
Ansprechpartner für weitergehende Fragen sind die Mandatare des Bundes von der Euler Hermes AG in Hamburg:
Telefon: 040 8834 9000
Hotline für Exporteure und Banken: 040 8834 9509
E-Mail: info@exportkreditgarantien.de
Website: Auslandsgeschäftsabsicherung der Bundesrepublik Deutschland
Die Hotline beantwortet unter anderem Fragen zu Absicherungsmöglichkeiten sowie zu Zahlungs- oder Abwicklungsstörungen."
